source,target,label,weight
"('protein', 'noun')","('prothrombin', 'noun')",has_effect_on,0.8628592929775187
"('protein', 'noun')","('ix', 'noun')",has_effect_on,0.8628592929775187
"('protein', 'noun')","('factor', 'noun')",has_effect_on,0.8628592929775187
"('protein', 'noun')","('infection', 'noun')",has_effect_on,0.7987929582595825
"('protein', 'noun')","('inflammation', 'noun')",has_effect_on,0.8870869278907776
"('digestion', 'noun')","('liver', 'noun')",has_effect_on,0.7156317623947583
"('digestion', 'noun')","('fluid', 'noun')",has_effect_on,0.7979556896970901
"('digestion', 'noun')","('fat', 'noun')",has_effect_on,1.0
"('digestion', 'noun')","('intestine', 'noun')",has_effect_on,1.0
"('digestion', 'noun')","('absorption', 'noun')",has_effect_on,1.0
"('digestion', 'noun')","('gallbladder', 'noun')",has_effect_on,1.0
"('digestion', 'noun')","('vitamin', 'noun')",has_effect_on,1.0
"('digestion', 'noun')","('bile', 'noun')",has_effect_on,0.9619830007616336
"('absorption', 'noun')","('liver', 'noun')",has_effect_on,0.7156317623947583
"('absorption', 'noun')","('fluid', 'noun')",has_effect_on,0.7979556896970901
"('absorption', 'noun')","('fat', 'noun')",has_effect_on,1.0
"('absorption', 'noun')","('digestion', 'noun')",has_effect_on,1.0
"('absorption', 'noun')","('intestine', 'noun')",has_effect_on,1.0
"('absorption', 'noun')","('gallbladder', 'noun')",has_effect_on,1.0
"('absorption', 'noun')","('vitamin', 'noun')",has_effect_on,1.0
"('absorption', 'noun')","('bile', 'noun')",has_effect_on,0.9619830007616336
"('vitamin', 'noun')","('body', 'noun')",has_effect_on,0.777169102399202
"('vitamin', 'noun')","('role', 'noun')",has_effect_on,0.777169102399202
"('vitamin', 'noun')","('bile', 'noun')",has_effect_on,0.9619830007616336
"('vitamin', 'noun')","('system', 'noun')",has_effect_on,0.777169102399202
"('vitamin', 'noun')","('digestion', 'noun')",has_effect_on,0.9619830007616336
"('vitamin', 'noun')","('intestine', 'noun')",has_effect_on,0.9619830007616336
"('vitamin', 'noun')","('absorption', 'noun')",has_effect_on,0.9619830007616336
"('vitamin', 'noun')","('fluid', 'noun')",has_effect_on,0.7263332779279001
"('fat', 'noun')","('body', 'noun')",has_effect_on,0.9239025152161312
"('fat', 'noun')","('role', 'noun')",has_effect_on,0.9239025152161312
"('fat', 'noun')","('bile', 'noun')",has_effect_on,0.9619830007616336
"('fat', 'noun')","('system', 'noun')",has_effect_on,0.9239025152161312
"('fat', 'noun')","('digestion', 'noun')",has_effect_on,0.9619830007616336
"('fat', 'noun')","('intestine', 'noun')",has_effect_on,0.9619830007616336
"('fat', 'noun')","('absorption', 'noun')",has_effect_on,0.9619830007616336
"('fat', 'noun')","('fluid', 'noun')",has_effect_on,0.7263332779279001
"('cholesterol', 'noun')","('fat', 'noun')",has_effect_on,0.8573542628804864
"('cholesterol', 'noun')","('body', 'noun')",has_effect_on,0.9086709175603044
"('cholesterol', 'noun')","('vitamin', 'noun')",has_effect_on,0.8573542628804864
"('cholesterol', 'noun')","('role', 'noun')",has_effect_on,0.9086709175603044
"('cholesterol', 'noun')","('bile', 'noun')",has_effect_on,0.9245967268943787
"('cholesterol', 'noun')","('system', 'noun')",has_effect_on,0.9086709175603044
"('cholesterol', 'noun')","('liver', 'noun')",has_effect_on,0.8306854963302612
"('cholesterol', 'noun')","('digestion', 'noun')",has_effect_on,0.8573542628804864
"('cholesterol', 'noun')","('intestine', 'noun')",has_effect_on,0.8573542628804864
"('cholesterol', 'noun')","('absorption', 'noun')",has_effect_on,0.8573542628804864
"('cholesterol', 'noun')","('gallbladder', 'noun')",has_effect_on,0.8781494241189102
"('cholesterol', 'noun')","('steroid', 'noun')",has_effect_on,0.8780754804611206
"('cholesterol', 'noun')","('hormone', 'noun')",has_effect_on,0.7219531536102295
"('cholesterol', 'noun')","('igf', 'noun')",has_effect_on,0.713036835193634
"('blood', 'noun')","('liver', 'noun')",has_effect_on,0.7709462911043887
"('blood', 'noun')","('glycogen', 'noun')",has_effect_on,0.9809333785683413
"('blood', 'noun')","('storage', 'noun')",has_effect_on,0.9727934615266404
"('blood', 'noun')","('bloodstream', 'noun')",has_effect_on,1.0
"('blood', 'noun')","('glucose', 'noun')",has_effect_on,0.9809333785683413
"('blood', 'noun')","('coagulation', 'noun')",has_effect_on,0.7190859913825989
"('blood', 'noun')","('clotting', 'noun')",has_effect_on,0.8454909920692444
"('blood', 'noun')","('pressure', 'noun')",has_effect_on,0.8000057935714722
"('blood', 'noun')","('volume', 'noun')",has_effect_on,0.8092617392539978
"('blood', 'noun')","('homeostasis', 'noun')",has_effect_on,0.7847023606300354
"('blood', 'noun')","('sugar', 'noun')",has_effect_on,0.7708757519721985
"('homeostasis', 'noun')","('liver', 'noun')",has_effect_on,0.7758899477155207
"('hormone', 'noun')","('body', 'noun')",has_effect_on,0.9086709175603044
"('hormone', 'noun')","('role', 'noun')",has_effect_on,0.9086709175603044
"('hormone', 'noun')","('bile', 'noun')",has_effect_on,0.8155859112739563
"('hormone', 'noun')","('system', 'noun')",has_effect_on,0.9086709175603044
"('hormone', 'noun')","('liver', 'noun')",has_effect_on,0.765179455280304
"('hormone', 'noun')","('balance', 'noun')",has_effect_on,0.8288769721984863
"('hormone', 'noun')","('metabolism', 'noun')",has_effect_on,0.8600854873657227
"('hormone', 'noun')","('growth', 'noun')",has_effect_on,0.8541524410247803
"('hormone', 'noun')","('igf', 'noun')",has_effect_on,0.7557741403579712
"('hormone', 'noun')","('cholesterol', 'noun')",has_effect_on,0.873253345489502
"('hormone', 'noun')","('insulin', 'noun')",has_effect_on,0.8520631790161133
"('system', 'noun')","('liver', 'noun')",has_effect_on,0.7183048725128174
"('excretion', 'noun')","('role', 'noun')",has_effect_on,0.982343780786053
"('excretion', 'noun')","('system', 'noun')",has_effect_on,0.982343780786053
"('excretion', 'noun')","('body', 'noun')",has_effect_on,0.982343780786053
"('alcohol', 'noun')","('excretion', 'noun')",has_effect_on,0.9892458797464375
"('alcohol', 'noun')","('body', 'noun')",has_effect_on,0.9892458797464375
"('alcohol', 'noun')","('role', 'noun')",has_effect_on,0.9858423490294735
"('alcohol', 'noun')","('system', 'noun')",has_effect_on,0.9858423490294735
"('waste', 'noun')","('excretion', 'noun')",has_effect_on,0.9892458797464375
"('waste', 'noun')","('body', 'noun')",has_effect_on,0.9892458797464375
"('waste', 'noun')","('role', 'noun')",has_effect_on,0.9858423490294735
"('waste', 'noun')","('system', 'noun')",has_effect_on,0.9858423490294735
"('coagulation', 'noun')","('clotting', 'noun')",has_effect_on,0.7973949909210205
"('storage', 'noun')","('glycogen', 'noun')",has_effect_on,1.0
"('storage', 'noun')","('role', 'noun')",has_effect_on,0.777169102399202
"('storage', 'noun')","('blood', 'noun')",has_effect_on,1.0
"('storage', 'noun')","('period', 'noun')",has_effect_on,1.0
"('storage', 'noun')","('sugar', 'noun')",has_effect_on,1.0
"('storage', 'noun')","('bloodstream', 'noun')",has_effect_on,1.0
"('storage', 'noun')","('body', 'noun')",has_effect_on,0.777169102399202
"('storage', 'noun')","('system', 'noun')",has_effect_on,0.777169102399202
"('function', 'noun')","('blood', 'noun')",has_effect_on,0.8056983351707458
"('function', 'noun')","('pressure', 'noun')",has_effect_on,0.7900104209552697
"('function', 'noun')","('volume', 'noun')",has_effect_on,0.7900104209552697
"('function', 'noun')","('fibrinogen', 'noun')",has_effect_on,0.7583159804344177
"('function', 'noun')","('prothrombin', 'noun')",has_effect_on,0.7704307436943054
"('function', 'noun')","('coagulation', 'noun')",has_effect_on,0.8081653714179993
"('pressure', 'noun')","('blood', 'noun')",has_effect_on,0.8513469696044922
"('pressure', 'noun')","('clotting', 'noun')",has_effect_on,0.7255303263664246
"('volume', 'noun')","('blood', 'noun')",has_effect_on,0.863688051700592
"('volume', 'noun')","('pressure', 'noun')",has_effect_on,0.7775411009788513
"('fibrinogen', 'noun')","('clotting', 'noun')",has_effect_on,0.9800614714622498
"('fibrinogen', 'noun')","('blood', 'noun')",has_effect_on,0.8903046250343323
"('fibrinogen', 'noun')","('prothrombin', 'noun')",has_effect_on,0.942567765712738
"('fibrinogen', 'noun')","('factor', 'noun')",has_effect_on,0.7287502884864807
"('fibrinogen', 'noun')","('coagulation', 'noun')",has_effect_on,0.9591405987739563
"('fibrinogen', 'noun')","('healing', 'noun')",has_effect_on,0.8777719140052795
"('fibrinogen', 'noun')","('wound', 'noun')",has_effect_on,0.8170247673988342
"('prothrombin', 'noun')","('clotting', 'noun')",has_effect_on,0.9595420360565186
"('prothrombin', 'noun')","('blood', 'noun')",has_effect_on,0.7946143746376038
"('prothrombin', 'noun')","('fibrinogen', 'noun')",has_effect_on,0.9291228652000427
"('prothrombin', 'noun')","('coagulation', 'noun')",has_effect_on,0.9387435913085938
"('prothrombin', 'noun')","('healing', 'noun')",has_effect_on,0.7469990253448486
"('prothrombin', 'noun')","('wound', 'noun')",has_effect_on,0.7177726626396179
"('body', 'noun')","('role', 'noun')",has_effect_on,0.982343780786053
"('body', 'noun')","('system', 'noun')",has_effect_on,0.982343780786053
"('body', 'noun')","('excretion', 'noun')",has_effect_on,0.7833765149116516
"('body', 'noun')","('blood', 'noun')",has_effect_on,0.717391312122345
"('body', 'noun')","('pressure', 'noun')",has_effect_on,0.7900104209552697
"('body', 'noun')","('volume', 'noun')",has_effect_on,0.7619240283966064
"('body', 'noun')","('coagulation', 'noun')",has_effect_on,0.810443103313446
"('body', 'noun')","('function', 'noun')",has_effect_on,0.718061625957489
"('role', 'noun')","('body', 'noun')",has_effect_on,0.768686311700952
"('role', 'noun')","('bloodstream', 'noun')",has_effect_on,0.9804553324194318
"('role', 'noun')","('system', 'noun')",has_effect_on,0.768686311700952
"('role', 'noun')","('glucose', 'noun')",has_effect_on,0.9581886056377644
"('role', 'noun')","('glycogen', 'noun')",has_effect_on,0.9581886056377644
"('role', 'noun')","('blood', 'noun')",has_effect_on,0.9581886056377644
"('role', 'noun')","('period', 'noun')",has_effect_on,0.9581886056377644
"('role', 'noun')","('sugar', 'noun')",has_effect_on,0.9581886056377644
"('role', 'noun')","('homeostasis', 'noun')",has_effect_on,0.904166579246521
"('role', 'noun')","('liver', 'noun')",has_effect_on,0.8179222345352173
"('albumin', 'noun')","('coagulation', 'noun')",has_effect_on,0.9202807027490794
"('albumin', 'noun')","('blood', 'noun')",has_effect_on,0.9202807027490794
"('albumin', 'noun')","('healing', 'noun')",has_effect_on,0.8521814942359924
"('albumin', 'noun')","('wound', 'noun')",has_effect_on,0.7789276838302612
"('albumin', 'noun')","('clotting', 'noun')",has_effect_on,0.9430082440376282
"('albumin', 'noun')","('pressure', 'noun')",has_effect_on,0.8119164226361825
"('albumin', 'noun')","('volume', 'noun')",has_effect_on,0.8119164226361825
"('clotting', 'noun')","('fibrinogen', 'noun')",has_effect_on,0.9202807027490794
"('clotting', 'noun')","('vii', 'noun')",has_effect_on,0.9202807027490794
"('clotting', 'noun')","('prothrombin', 'noun')",has_effect_on,0.9202807027490794
"('clotting', 'noun')","('ix', 'noun')",has_effect_on,0.9202807027490794
"('clotting', 'noun')","('factor', 'noun')",has_effect_on,0.9202807027490794
"('clotting', 'noun')","('coagulation', 'noun')",has_effect_on,0.8941884636878967
"('clotting', 'noun')","('pressure', 'noun')",has_effect_on,0.7849129438400269
"('clotting', 'noun')","('blood', 'noun')",has_effect_on,0.7654719352722168
"('clotting', 'noun')","('albumin', 'noun')",has_effect_on,0.7582370042800903
"('vii', 'noun')","('clotting', 'noun')",has_effect_on,0.8944332003593445
"('vii', 'noun')","('blood', 'noun')",has_effect_on,0.7509350180625916
"('vii', 'noun')","('coagulation', 'noun')",has_effect_on,0.8997436761856079
"('vii', 'noun')","('healing', 'noun')",has_effect_on,0.7367210388183594
"('vii', 'noun')","('wound', 'noun')",has_effect_on,0.7173525094985962
"('ix', 'noun')","('clotting', 'noun')",has_effect_on,0.8446834683418274
"('ix', 'noun')","('coagulation', 'noun')",has_effect_on,0.879421591758728
"('factor', 'noun')","('clotting', 'noun')",has_effect_on,0.9345124363899231
"('factor', 'noun')","('insulin', 'noun')",has_effect_on,0.809366762638092
"('factor', 'noun')","('bile', 'noun')",has_effect_on,0.8886730670928955
"('factor', 'noun')","('metabolism', 'noun')",has_effect_on,0.8223764300346375
"('factor', 'noun')","('igf', 'noun')",has_effect_on,0.8832269906997681
"('factor', 'noun')","('cholesterol', 'noun')",has_effect_on,0.8339110612869263
"('factor', 'noun')","('growth', 'noun')",has_effect_on,0.9506186842918396
"('factor', 'noun')","('blood', 'noun')",has_effect_on,0.8188323974609375
"('factor', 'noun')","('fibrinogen', 'noun')",has_effect_on,0.8016000390052795
"('factor', 'noun')","('prothrombin', 'noun')",has_effect_on,0.7593970894813538
"('factor', 'noun')","('coagulation', 'noun')",has_effect_on,0.8809255361557007
"('factor', 'noun')","('healing', 'noun')",has_effect_on,0.7528371810913086
"('factor', 'noun')","('wound', 'noun')",has_effect_on,0.7420953512191772
"('glycogen', 'noun')","('blood', 'noun')",has_effect_on,1.0
"('glycogen', 'noun')","('period', 'noun')",has_effect_on,1.0
"('glycogen', 'noun')","('sugar', 'noun')",has_effect_on,1.0
"('glycogen', 'noun')","('bloodstream', 'noun')",has_effect_on,1.0
"('glycogen', 'noun')","('storage', 'noun')",has_effect_on,0.9727934615266404
"('glycogen', 'noun')","('glucose', 'noun')",has_effect_on,0.780254602432251
"('bloodstream', 'noun')","('glycogen', 'noun')",has_effect_on,0.9772894021324554
"('bloodstream', 'noun')","('role', 'noun')",has_effect_on,0.7283515631049069
"('bloodstream', 'noun')","('blood', 'noun')",has_effect_on,0.9772894021324554
"('bloodstream', 'noun')","('period', 'noun')",has_effect_on,0.9772894021324554
"('bloodstream', 'noun')","('sugar', 'noun')",has_effect_on,0.9772894021324554
"('bloodstream', 'noun')","('glucose', 'noun')",has_effect_on,0.7423253655433655
"('glucose', 'noun')","('blood', 'noun')",has_effect_on,1.0
"('glucose', 'noun')","('period', 'noun')",has_effect_on,1.0
"('glucose', 'noun')","('sugar', 'noun')",has_effect_on,1.0
"('glucose', 'noun')","('liver', 'noun')",has_effect_on,0.8413490653038025
"('glucose', 'noun')","('storage', 'noun')",has_effect_on,0.8023008108139038
"('glucose', 'noun')","('energy', 'noun')",has_effect_on,0.7782020568847656
"('glucose', 'noun')","('homeostasis', 'noun')",has_effect_on,0.8963879346847534
"('glucose', 'noun')","('bloodstream', 'noun')",has_effect_on,0.8059055209159851
"('glucose', 'noun')","('glycogen', 'noun')",has_effect_on,0.8965501189231873
"('sugar', 'noun')","('glycogen', 'noun')",has_effect_on,0.9809333785683413
"('sugar', 'noun')","('storage', 'noun')",has_effect_on,0.9727934615266404
"('sugar', 'noun')","('bloodstream', 'noun')",has_effect_on,1.0
"('sugar', 'noun')","('glucose', 'noun')",has_effect_on,0.9809333785683413
"('insulin', 'noun')","('metabolism', 'noun')",has_effect_on,0.9066805839538574
"('insulin', 'noun')","('growth', 'noun')",has_effect_on,0.8909001350402832
"('metabolism', 'noun')","('growth', 'noun')",has_effect_on,0.7280312776565552
"('metabolism', 'noun')","('cholesterol', 'noun')",has_effect_on,0.7352740168571472
"('igf', 'noun')","('metabolism', 'noun')",has_effect_on,0.8995705842971802
"('igf', 'noun')","('cholesterol', 'noun')",has_effect_on,0.753291666507721
"('igf', 'noun')","('growth', 'noun')",has_effect_on,0.9518517851829529
"('growth', 'noun')","('metabolism', 'noun')",has_effect_on,0.8114219307899475
"('fluid', 'noun')","('digestion', 'noun')",has_effect_on,0.7519000768661499
"('fluid', 'noun')","('intestine', 'noun')",has_effect_on,0.7344867622966663
"('fluid', 'noun')","('absorption', 'noun')",has_effect_on,0.7847340703010559
"('fluid', 'noun')","('fat', 'noun')",has_effect_on,0.8995574712753296
"('period', 'noun')","('glycogen', 'noun')",has_effect_on,0.9809333785683413
"('period', 'noun')","('storage', 'noun')",has_effect_on,0.9727934615266404
"('period', 'noun')","('bloodstream', 'noun')",has_effect_on,1.0
"('period', 'noun')","('glucose', 'noun')",has_effect_on,0.9809333785683413
"('steroid', 'noun')","('bile', 'noun')",has_effect_on,0.7750189900398254
"('level', 'noun')","('liver', 'noun')",has_effect_on,0.7709462911043887
"('level', 'noun')","('homeostasis', 'noun')",has_effect_on,0.7724918723106384
"('level', 'noun')","('glucose', 'noun')",has_effect_on,0.7946412563323975
"('level', 'noun')","('sugar', 'noun')",has_effect_on,0.7216128706932068
"('environment', 'noun')","('liver', 'noun')",has_effect_on,0.7758899477155207
"('balance', 'noun')","('cholesterol', 'noun')",has_effect_on,0.7215595841407776
"('balance', 'noun')","('integrity', 'noun')",has_effect_on,0.7170526385307312
"('balance', 'noun')","('membrane', 'noun')",has_effect_on,0.8011555075645447
"('copper', 'noun')","('iron', 'noun')",has_effect_on,0.738167405128479
"('substance', 'noun')","('excretion', 'noun')",has_effect_on,0.9892458797464375
"('substance', 'noun')","('body', 'noun')",has_effect_on,0.9892458797464375
"('substance', 'noun')","('role', 'noun')",has_effect_on,0.9858423490294735
"('substance', 'noun')","('system', 'noun')",has_effect_on,0.9858423490294735
"('drug', 'noun')","('excretion', 'noun')",has_effect_on,0.9892458797464375
"('drug', 'noun')","('body', 'noun')",has_effect_on,0.9892458797464375
"('drug', 'noun')","('role', 'noun')",has_effect_on,0.9858423490294735
"('drug', 'noun')","('system', 'noun')",has_effect_on,0.9858423490294735
"('product', 'noun')","('excretion', 'noun')",has_effect_on,0.9892458797464375
"('product', 'noun')","('body', 'noun')",has_effect_on,0.9892458797464375
"('product', 'noun')","('role', 'noun')",has_effect_on,0.9858423490294735
"('product', 'noun')","('system', 'noun')",has_effect_on,0.9858423490294735
"('pathogen', 'noun')","('bloodstream', 'noun')",has_effect_on,0.7902485132217407
"('virus', 'noun')","('bacteria', 'noun')",has_effect_on,0.711805522441864
"('integrity', 'noun')","('membrane', 'noun')",has_effect_on,0.8128542304039001
"('site', 'noun')","('body', 'noun')",has_effect_on,0.777169102399202
"('site', 'noun')","('role', 'noun')",has_effect_on,0.777169102399202
"('site', 'noun')","('system', 'noun')",has_effect_on,0.777169102399202
